pair,switch_at,strategy,episode,switched,grasp_step,a_steps_before_switch,holding_at_switch,held_object,a_success,b_success,b_failure_type,a_completed_during_b,a_resume_success,both_success,drop,reaction_steps,jerk,wall_sec
1→5,grasp:20,blend,0,True,40,60,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,7,7.772708040585358,97.1
1→5,grasp:20,blend,1,True,48,68,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,7,11.960273562199918,98.1
1→5,grasp:20,blend,2,True,39,59,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,3,7.970701831991777,97.9
1→5,grasp:20,blend,3,True,38,58,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,9,10.632662285023502,96.8
1→5,grasp:20,blend,4,True,38,58,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,7,9.482730848827353,97.4
1→5,grasp:20,blend,5,True,41,61,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,7,11.80267600626009,97.4
1→5,grasp:20,blend,6,True,42,62,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,7,11.501482656723697,99.6
1→5,grasp:20,blend,7,True,42,62,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,7,9.755715517158432,89.8
1→5,grasp:20,blend,8,True,45,65,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,6,10.745628003230316,91.6
1→5,grasp:20,blend,9,True,43,63,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,8,9.595012006181202,97.0
1→5,grasp:20,flush,0,True,40,60,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,3,10.068109883852697,97.8
1→5,grasp:20,flush,1,True,48,68,True,akita_black_bowl_1,,True,,False,False,False,False,3,13.530450997845413,71.4
1→5,grasp:20,flush,2,True,40,60,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,3,10.145120737340353,98.4
1→5,grasp:20,flush,3,True,38,58,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,3,11.09472773426446,97.0
1→5,grasp:20,flush,4,True,38,58,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,4,10.880355076206692,97.4
1→5,grasp:20,flush,5,True,41,61,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,3,14.005773152033044,98.2
1→5,grasp:20,flush,6,True,42,62,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,3,13.764519343865079,98.0
1→5,grasp:20,flush,7,True,42,62,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,3,9.68929644390869,98.5
1→5,grasp:20,flush,8,True,45,65,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,3,12.575396578396816,88.2
1→5,grasp:20,flush,9,True,43,63,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,3,12.16017804519917,89.9
1→5,grasp:20,keep,0,True,40,60,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,3,10.068109883852697,97.9
1→5,grasp:20,keep,1,True,48,68,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,5,15.302174475465575,98.3
1→5,grasp:20,keep,2,True,39,59,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,3,10.541332483905334,96.7
1→5,grasp:20,keep,3,True,38,58,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,5,11.51895859983449,97.3
1→5,grasp:20,keep,4,True,38,58,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,6,10.836264605718405,96.3
1→5,grasp:20,keep,5,True,41,61,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,12,13.462513929702165,98.1
1→5,grasp:20,keep,6,True,42,62,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,11,12.132678530274957,98.8
1→5,grasp:20,keep,7,True,42,62,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,11,9.92948263174049,88.1
1→5,grasp:20,keep,8,True,45,65,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,8,11.95654175002756,98.9
1→5,grasp:20,keep,9,True,43,63,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,10,9.838425182704503,90.3
1→5,grasp:20,none,0,True,40,60,True,akita_black_bowl_1,True,,,,,,False,,4.819156957191262,12.4
1→5,grasp:20,none,1,True,48,68,True,akita_black_bowl_1,True,,,,,,False,,9.772703370341501,13.4
1→5,grasp:20,none,2,True,40,60,True,akita_black_bowl_1,True,,,,,,False,,7.894387865069852,12.1
1→5,grasp:20,none,3,True,38,58,True,akita_black_bowl_1,True,,,,,,False,,6.886214309395749,14.1
1→5,grasp:20,none,4,True,38,58,True,akita_black_bowl_1,True,,,,,,False,,5.1557493818636235,12.0
1→5,grasp:20,none,5,True,41,61,True,akita_black_bowl_1,True,,,,,,False,,8.308095098580148,12.1
1→5,grasp:20,none,6,True,42,62,True,akita_black_bowl_1,True,,,,,,False,,8.577616121700823,12.1
1→5,grasp:20,none,7,True,42,62,True,akita_black_bowl_1,True,,,,,,False,,6.320180496980312,14.5
1→5,grasp:20,none,8,True,45,65,True,akita_black_bowl_1,True,,,,,,False,,6.291594822448697,12.0
1→5,grasp:20,none,9,True,43,63,True,akita_black_bowl_1,True,,,,,,False,,5.559586059280008,9.0
1→5,grasp:20,retreat,0,True,40,60,True,akita_black_bowl_1,,True,,False,False,False,False,3,3.5719822826828316,70.4
1→5,grasp:20,retreat,1,True,48,68,True,akita_black_bowl_1,,True,,False,True,True,False,3,3.8346584861696495,40.8
1→5,grasp:20,retreat,2,True,40,60,True,akita_black_bowl_1,,True,,False,False,False,False,3,3.793009550214883,70.4
1→5,grasp:20,retreat,3,True,38,58,True,akita_black_bowl_1,,True,,False,True,True,False,3,3.779735975294928,43.8
1→5,grasp:20,retreat,4,True,38,58,True,akita_black_bowl_1,,False,시간 초과,False,True,False,False,2,3.8254332985178174,55.0
1→5,grasp:20,retreat,5,True,41,61,True,akita_black_bowl_1,,True,,False,False,False,False,3,3.7689005082586653,73.5
1→5,grasp:20,retreat,6,True,42,62,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,3,3.745104332195228,88.1
1→5,grasp:20,retreat,7,True,42,62,True,akita_black_bowl_1,,False,시간 초과,False,True,False,False,3,3.5400910915114276,71.3
1→5,grasp:20,retreat,8,True,45,65,True,akita_black_bowl_1,,True,,False,True,True,False,3,3.5955227329798896,44.5
1→5,grasp:20,retreat,9,True,43,63,True,akita_black_bowl_1,,True,,False,True,True,False,2,3.667394863031359,47.4
1→5,grasp:3,blend,0,True,40,43,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,12,10.098687066626798,88.3
1→5,grasp:3,blend,1,True,48,51,True,cream_cheese_1,,False,시간 초과,False,False,False,False,11,14.412490160426927,96.1
1→5,grasp:3,blend,2,True,40,43,True,cream_cheese_1,,False,시간 초과,False,False,False,False,12,9.7583283043504,95.9
1→5,grasp:3,blend,3,True,38,41,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,12,8.809627238699285,95.5
1→5,grasp:3,blend,4,True,38,41,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,16,11.316124145680613,96.4
1→5,grasp:3,blend,5,True,41,44,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,10,13.089378113460931,96.8
1→5,grasp:3,blend,6,True,42,45,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,9,11.676909902412877,95.6
1→5,grasp:3,blend,7,True,42,45,True,akita_black_bowl_1,,False,물체 낙하,False,False,False,True,12,7.522124910158038,95.3
1→5,grasp:3,blend,8,True,45,48,True,cream_cheese_1,,False,시간 초과,False,False,False,False,9,10.02962660656676,93.4
1→5,grasp:3,blend,9,True,43,46,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,11,9.011907725370602,91.8
1→5,grasp:3,flush,0,True,40,43,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,8,5.955534635230139,96.4
1→5,grasp:3,flush,1,True,48,51,True,cream_cheese_1,,False,시간 초과,False,False,False,False,6,15.319077861319197,96.7
1→5,grasp:3,flush,2,True,40,43,True,cream_cheese_1,,False,시간 초과,False,False,False,False,8,12.269574294876987,95.6
1→5,grasp:3,flush,3,True,38,41,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,5,12.468478289943215,95.0
1→5,grasp:3,flush,4,True,38,41,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,15,9.746552419974385,95.2
1→5,grasp:3,flush,5,True,41,44,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,10,13.755236091461141,95.4
1→5,grasp:3,flush,6,True,42,45,True,akita_black_bowl_1,,False,시간 초과,False,True,False,False,4,13.716225920559214,65.0
1→5,grasp:3,flush,7,True,42,45,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,7,8.681647085205991,94.8
1→5,grasp:3,flush,8,True,45,48,True,cream_cheese_1,,False,시간 초과,False,False,False,False,6,9.057401519650904,85.2
1→5,grasp:3,flush,9,True,43,46,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,5,11.753897537726845,96.4
1→5,grasp:3,keep,0,True,40,43,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,12,9.016012951098896,85.2
1→5,grasp:3,keep,1,True,48,51,True,cream_cheese_1,,False,시간 초과,False,False,False,False,14,12.952269575971773,98.3
1→5,grasp:3,keep,2,True,40,43,True,cream_cheese_1,,False,시간 초과,False,False,False,False,11,13.647893368813415,95.7
1→5,grasp:3,keep,3,True,38,41,True,akita_black_bowl_1,,False,물체 낙하,False,False,False,True,14,11.224674698361442,96.2
1→5,grasp:3,keep,4,True,38,41,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,15,8.503862379460243,95.4
1→5,grasp:3,keep,5,True,41,44,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,12,12.826306690761031,95.6
1→5,grasp:3,keep,6,True,42,45,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,10,12.266044039550092,95.2
1→5,grasp:3,keep,7,True,42,45,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,11,9.708025326621167,95.8
1→5,grasp:3,keep,8,True,45,48,True,cream_cheese_1,,False,시간 초과,False,False,False,False,8,11.207346172102252,85.2
1→5,grasp:3,keep,9,True,43,46,True,akita_black_bowl_1,,False,시간 초과,False,False,False,False,11,9.15633559928491,95.3
1→5,grasp:3,none,0,True,40,43,True,akita_black_bowl_1,True,,,,,,False,,6.354682105013571,11.4
1→5,grasp:3,none,1,True,48,51,True,cream_cheese_1,True,,,,,,False,,9.380854694704903,13.1
1→5,grasp:3,none,2,True,40,43,True,cream_cheese_1,True,,,,,,False,,7.234108213011876,11.7
1→5,grasp:3,none,3,True,38,41,True,akita_black_bowl_1,True,,,,,,False,,6.581725541769544,13.6
1→5,grasp:3,none,4,True,38,41,True,akita_black_bowl_1,True,,,,,,False,,5.7776720623853475,11.8
1→5,grasp:3,none,5,True,41,44,True,akita_black_bowl_1,True,,,,,,False,,7.715805909264976,12.0
1→5,grasp:3,none,6,True,42,45,True,akita_black_bowl_1,True,,,,,,False,,7.725697244374834,11.8
1→5,grasp:3,none,7,True,42,45,True,akita_black_bowl_1,True,,,,,,False,,6.303707616959764,13.7
1→5,grasp:3,none,8,True,45,48,True,cream_cheese_1,True,,,,,,False,,5.659161674487197,12.1
1→5,grasp:3,none,9,True,43,46,True,akita_black_bowl_1,True,,,,,,False,,5.964802464679126,12.0
1→5,grasp:3,retreat,0,True,40,43,True,akita_black_bowl_1,,True,,False,True,True,False,7,3.3616813120576197,40.3
1→5,grasp:3,retreat,1,True,48,51,True,cream_cheese_1,,True,,False,True,True,False,6,3.4724465117325196,43.0
1→5,grasp:3,retreat,2,True,40,43,True,cream_cheese_1,,True,,False,False,False,False,6,3.411743184042233,60.5
1→5,grasp:3,retreat,3,True,38,41,True,akita_black_bowl_1,,True,,False,True,True,False,7,2.9761444828034365,40.2
1→5,grasp:3,retreat,4,True,38,41,True,akita_black_bowl_1,,True,,False,True,True,False,7,3.846287044363715,39.7
1→5,grasp:3,retreat,5,True,41,44,True,akita_black_bowl_1,,True,,False,True,True,False,5,3.5634044400195766,40.6
1→5,grasp:3,retreat,6,True,42,45,True,akita_black_bowl_1,,False,시간 초과,False,True,False,False,6,3.2183705643301184,67.2
1→5,grasp:3,retreat,7,True,42,45,True,akita_black_bowl_1,,True,,False,True,True,False,6,3.562082481061378,34.7
1→5,grasp:3,retreat,8,True,45,48,True,cream_cheese_1,,True,,False,True,True,False,5,3.6768999475385358,38.0
1→5,grasp:3,retreat,9,True,43,46,True,akita_black_bowl_1,,False,시간 초과,False,True,False,False,6,3.1090058058755154,67.6
1→5,step:15,blend,0,True,,15,False,,,False,시간 초과,False,False,False,False,8,7.250561500797131,85.5
1→5,step:15,blend,1,True,,15,False,,,True,,False,False,False,False,10,8.05227299141376,85.9
1→5,step:15,blend,2,True,,15,False,,,False,시간 초과,False,False,False,False,9,10.64071352922921,90.4
1→5,step:15,blend,3,True,,15,False,,,False,시간 초과,False,False,False,False,8,8.280111975474869,91.3
1→5,step:15,blend,4,True,,15,False,,,True,,False,False,False,False,8,8.038009855608912,80.7
1→5,step:15,blend,5,True,,15,False,,,True,,False,False,False,False,9,7.531895088691609,65.7
1→5,step:15,blend,6,True,,15,False,,,False,시간 초과,False,False,False,False,8,9.166271035477846,90.7
1→5,step:15,blend,7,True,,15,False,,,True,,False,False,False,False,9,6.439609302826574,68.5
1→5,step:15,blend,8,True,,15,False,,,False,시간 초과,False,False,False,False,9,6.9427178897467625,90.9
1→5,step:15,blend,9,True,,15,False,,,False,시간 초과,False,False,False,False,9,10.729380074176914,91.4
1→5,step:15,flush,0,True,,15,False,,,False,시간 초과,False,False,False,False,6,8.359569458758243,64.6
1→5,step:15,flush,1,True,,15,False,,,True,,False,False,False,False,7,8.2540367334965,74.5
1→5,step:15,flush,2,True,,15,False,,,False,시간 초과,False,False,False,False,7,10.075346423581705,91.2
1→5,step:15,flush,3,True,,15,False,,,False,시간 초과,False,False,False,False,6,7.647955369519035,92.2
1→5,step:15,flush,4,True,,15,False,,,True,,False,False,False,False,6,7.422055004857782,73.3
1→5,step:15,flush,5,True,,15,False,,,True,,False,False,False,False,5,8.030187329258283,71.9
1→5,step:15,flush,6,True,,15,False,,,False,시간 초과,False,False,False,False,5,7.960786069684406,91.5
1→5,step:15,flush,7,True,,15,False,,,True,,False,False,False,False,6,6.871147653419816,61.0
1→5,step:15,flush,8,True,,15,False,,,False,시간 초과,False,False,False,False,7,6.851954358110752,91.6
1→5,step:15,flush,9,True,,15,False,,,False,시간 초과,False,False,False,False,5,7.7627348316067515,90.6
1→5,step:15,keep,0,True,,15,False,,,True,,False,False,False,False,8,7.811222351632338,63.6
1→5,step:15,keep,1,True,,15,False,,,False,시간 초과,False,False,False,False,9,9.959099795416135,84.7
1→5,step:15,keep,2,True,,15,False,,,False,시간 초과,False,False,False,False,9,10.474378582556218,91.0
1→5,step:15,keep,3,True,,15,False,,,False,시간 초과,False,False,False,False,8,9.617789371776452,91.4
1→5,step:15,keep,4,True,,15,False,,,True,,False,False,False,False,8,8.218409617768287,81.2
1→5,step:15,keep,5,True,,15,False,,,True,,False,False,False,False,8,8.071716062952992,65.7
1→5,step:15,keep,6,True,,15,False,,,True,,False,False,False,False,9,9.148022437048745,62.5
1→5,step:15,keep,7,True,,15,False,,,False,시간 초과,False,False,False,False,9,7.693784146098569,90.8
1→5,step:15,keep,8,True,,15,False,,,False,시간 초과,False,False,False,False,8,7.466243934983689,91.2
1→5,step:15,keep,9,True,,15,False,,,False,시간 초과,False,False,False,False,9,10.001488788032795,91.2
1→5,step:15,none,0,True,,15,False,,True,,,,,,False,,7.140676693329941,9.7
1→5,step:15,none,1,True,,15,False,,True,,,,,,False,,7.718593026087931,13.2
1→5,step:15,none,2,True,,15,False,,True,,,,,,False,,5.878701612446692,12.0
1→5,step:15,none,3,True,,15,False,,True,,,,,,False,,6.042646919471079,13.2
1→5,step:15,none,4,True,,15,False,,True,,,,,,False,,6.27363556088115,12.5
1→5,step:15,none,5,True,,15,False,,True,,,,,,False,,6.278049459813628,12.1
1→5,step:15,none,6,True,,15,False,,True,,,,,,False,,5.830842483457352,11.9
1→5,step:15,none,7,True,,15,False,,True,,,,,,False,,7.089524435442466,13.3
1→5,step:15,none,8,True,,15,False,,True,,,,,,False,,6.1367638124048085,12.7
1→5,step:15,none,9,True,,15,False,,True,,,,,,False,,6.6178481031313625,13.6
1→5,step:15,retreat,0,True,,15,False,,,False,시간 초과,False,False,False,False,3,7.735270215463285,88.1
1→5,step:15,retreat,1,True,,15,False,,,True,,False,True,True,False,3,8.499458581867074,36.6
1→5,step:15,retreat,2,True,,15,False,,,True,,False,True,True,False,3,8.28310393740446,30.9
1→5,step:15,retreat,3,True,,15,False,,,True,,False,True,True,False,3,8.715364652244496,51.6
1→5,step:15,retreat,4,True,,15,False,,,False,시간 초과,False,True,False,False,3,7.980351253869825,56.2
1→5,step:15,retreat,5,True,,15,False,,,True,,False,True,True,False,3,7.718921551249055,30.8
1→5,step:15,retreat,6,True,,15,False,,,True,,False,True,True,False,3,7.809467229523102,34.2
1→5,step:15,retreat,7,True,,15,False,,,True,,False,True,True,False,3,8.522794046974058,53.4
1→5,step:15,retreat,8,True,,15,False,,,False,시간 초과,False,True,False,False,3,8.542286651483703,57.8
1→5,step:15,retreat,9,True,,15,False,,,True,,False,False,False,False,3,9.176203468755805,87.3
2→5,grasp:20,blend,0,True,39,59,True,wine_bottle_1,,False,시간 초과,False,False,False,False,6,8.231588081531664,96.3
2→5,grasp:20,blend,1,True,48,68,True,wine_bottle_1,,False,시간 초과,False,False,False,False,7,11.131105887450364,98.1
2→5,grasp:20,blend,2,False,96,96,,,True,,,,,,,,,14.1
2→5,grasp:20,blend,3,True,38,58,True,wine_bottle_1,,False,시간 초과,False,False,False,False,7,8.557448973114079,96.1
2→5,grasp:20,blend,4,False,,84,,,True,,,,,,,,,12.6
2→5,grasp:20,blend,5,False,,82,,,True,,,,,,,,,13.3
2→5,grasp:20,blend,6,False,,146,,,True,,,,,,,,,22.1
2→5,grasp:20,blend,7,True,42,62,True,wine_bottle_1,,False,시간 초과,False,False,False,False,7,7.295582320346367,98.7
2→5,grasp:20,blend,8,True,43,63,True,wine_bottle_1,,False,시간 초과,False,False,False,False,7,9.637330950108149,90.7
2→5,grasp:20,blend,9,True,34,54,True,wine_bottle_1,,False,시간 초과,False,False,False,False,7,7.259944923826319,93.8
2→5,grasp:20,flush,0,True,39,59,True,wine_bottle_1,,False,시간 초과,False,False,False,False,3,10.23463760339611,97.2
2→5,grasp:20,flush,1,True,48,68,True,wine_bottle_1,,False,시간 초과,False,False,False,False,2,12.483438887794142,99.2
2→5,grasp:20,flush,2,False,96,96,,,True,,,,,,,,,14.9
2→5,grasp:20,flush,3,True,38,58,True,wine_bottle_1,,False,시간 초과,False,False,False,False,3,11.278668789810098,96.4
2→5,grasp:20,flush,4,False,,84,,,True,,,,,,,,,13.2
2→5,grasp:20,flush,5,False,,83,,,True,,,,,,,,,12.5
2→5,grasp:20,flush,6,False,150,150,,,True,,,,,,,,,22.5
2→5,grasp:20,flush,7,True,42,62,True,wine_bottle_1,,False,시간 초과,False,False,False,False,4,8.507120863901237,99.2
2→5,grasp:20,flush,8,True,43,63,True,wine_bottle_1,,False,시간 초과,False,False,False,False,3,11.878159470116865,98.0
2→5,grasp:20,flush,9,True,34,54,True,wine_bottle_1,,False,시간 초과,False,False,False,False,4,9.440176819822423,86.4
2→5,grasp:20,keep,0,True,39,59,True,wine_bottle_1,,False,시간 초과,False,False,False,False,4,9.811310508711337,97.4
2→5,grasp:20,keep,1,True,48,68,True,wine_bottle_1,,True,,False,False,False,False,5,13.999861034545587,72.3
2→5,grasp:20,keep,2,False,96,96,,,True,,,,,,,,,14.8
2→5,grasp:20,keep,3,True,38,58,True,wine_bottle_1,,False,시간 초과,False,False,False,False,5,10.799156373007792,95.9
2→5,grasp:20,keep,4,False,,84,,,True,,,,,,,,,13.2
2→5,grasp:20,keep,5,False,,82,,,True,,,,,,,,,13.8
2→5,grasp:20,keep,6,False,,146,,,True,,,,,,,,,21.9
2→5,grasp:20,keep,7,True,42,62,True,wine_bottle_1,,False,시간 초과,False,False,False,False,11,7.398697893769519,99.0
2→5,grasp:20,keep,8,True,43,63,True,wine_bottle_1,,False,시간 초과,False,False,False,False,10,9.135797569870482,99.3
2→5,grasp:20,keep,9,True,34,54,True,wine_bottle_1,,False,시간 초과,False,False,False,False,9,8.746981121195697,87.0
2→5,grasp:20,none,0,True,39,59,True,wine_bottle_1,True,,,,,,False,,7.636698126492432,12.8
2→5,grasp:20,none,1,True,48,68,True,wine_bottle_1,True,,,,,,False,,11.957743040663136,14.8
2→5,grasp:20,none,2,True,45,65,True,wine_bottle_1,True,,,,,,False,,8.506852244777036,13.5
2→5,grasp:20,none,3,True,38,58,True,wine_bottle_1,True,,,,,,False,,8.970654268806337,13.6
2→5,grasp:20,none,4,False,,84,,,True,,,,,,,,,12.7
2→5,grasp:20,none,5,False,,83,,,True,,,,,,,,,12.6
2→5,grasp:20,none,6,False,,146,,,True,,,,,,,,,21.0
2→5,grasp:20,none,7,True,42,62,True,wine_bottle_1,True,,,,,,False,,6.8962655927557535,14.8
2→5,grasp:20,none,8,True,43,63,True,wine_bottle_1,True,,,,,,False,,9.400430891546987,16.9
2→5,grasp:20,none,9,True,34,54,True,wine_bottle_1,True,,,,,,False,,8.315220475397348,10.3
2→5,grasp:20,retreat,0,True,39,59,True,wine_bottle_1,,False,시간 초과,False,False,False,False,2,5.0969547703443245,97.4
2→5,grasp:20,retreat,1,True,48,68,True,wine_bottle_1,,True,,False,False,False,False,2,5.12109311476496,73.5
2→5,grasp:20,retreat,2,False,96,96,,,True,,,,,,,,,13.7
2→5,grasp:20,retreat,3,True,38,58,True,wine_bottle_1,,True,,False,False,False,False,2,4.227696771048002,48.7
2→5,grasp:20,retreat,4,False,,84,,,True,,,,,,,,,6.4
2→5,grasp:20,retreat,5,False,,82,,,True,,,,,,,,,6.4
2→5,grasp:20,retreat,6,False,,146,,,True,,,,,,,,,10.6
2→5,grasp:20,retreat,7,True,42,62,True,wine_bottle_1,,True,,False,False,False,False,3,5.017642577643332,37.7
2→5,grasp:20,retreat,8,True,43,63,True,wine_bottle_1,,False,시간 초과,False,False,False,False,2,4.840448160600564,50.0
2→5,grasp:20,retreat,9,True,34,54,True,wine_bottle_1,,True,,False,False,False,False,2,4.321951150987132,37.5
2→5,grasp:3,blend,0,True,38,41,True,wine_bottle_1,,False,시간 초과,False,False,False,False,8,9.72992975871926,94.1
2→5,grasp:3,blend,1,True,48,51,True,wine_bottle_1,,False,시간 초과,False,False,False,False,9,10.044498317998283,91.4
2→5,grasp:3,blend,2,False,96,96,,,True,,,,,,,,,14.9
2→5,grasp:3,blend,3,True,38,41,True,wine_bottle_1,,False,시간 초과,False,False,False,False,8,9.454745563068126,95.4
2→5,grasp:3,blend,4,False,,84,,,True,,,,,,,,,12.2
2→5,grasp:3,blend,5,False,,82,,,True,,,,,,,,,12.4
2→5,grasp:3,blend,6,False,,158,,,True,,,,,,,,,23.6
2→5,grasp:3,blend,7,True,42,45,True,wine_bottle_1,,False,시간 초과,False,False,False,False,10,8.98263441737822,97.3
2→5,grasp:3,blend,8,True,43,46,True,wine_bottle_1,,False,시간 초과,False,False,False,False,9,8.383599111323713,97.9
2→5,grasp:3,blend,9,True,34,37,True,wine_bottle_1,,False,시간 초과,False,False,False,False,10,9.977809849670708,93.8
2→5,grasp:3,flush,0,True,39,42,True,wine_bottle_1,,False,시간 초과,False,False,False,False,4,14.007258482354308,87.9
2→5,grasp:3,flush,1,True,48,51,True,wine_bottle_1,,True,,False,False,False,False,4,10.692825207170346,74.8
